GIX6-111-MONOMER	GIX6-111	Q04MW6	argininosuccinate lyase	ArgH
GIX6-1429-MONOMER	GIX6-1429	Q04JF2	orf	
GIX6-1558-MONOMER	GIX6-1558	Q04J27	orf	
GIX6-2067-MONOMER	GIX6-2067	Q04HU2	rRNA large subunit methyltransferase	
GIX6-867-MONOMER	GIX6-867	Q04KU9	O-methyltransferase	
GIX6-1428-MONOMER	GIX6-1428	Q04JF3	cytidylate kinase	Cmk
GIX6-173-MONOMER	GIX6-173	Q04MQ6	MccC family protein	
GIX6-1557-MONOMER	GIX6-1557	Q04J28	nicotinic acid mononucleotide adenylyltransferase	NadD
GIX6-110-MONOMER	GIX6-110	Q04MW7	argininosuccinate synthase	ArgG
GIX6-574-MONOMER	GIX6-574	Q04LM5	DNA-binding response regulator	
GIX6-1556-MONOMER	GIX6-1556	Q04J29	orf	
GIX6-2065-MONOMER	GIX6-2065	Q04HU3	competence-stimulating peptide type 1	
GIX6-1427-MONOMER	GIX6-1427	Q04JF4	PhnA protein	PhnA
GIX6-514-MONOMER	GIX6-514	Q04LT2	GNAT family acetyltransferase	
GIX6-866-MONOMER	GIX6-866	Q04KV0	oligoendopeptidase F	PepF
GIX6-172-MONOMER	GIX6-172	Q04MQ7	orf	
GIX6-1555-MONOMER	GIX6-1555	Q04J30	isochorismatase family protein	
GIX6-109-MONOMER	GIX6-109	Q04MW8	amino acid ABC transporter periplasmic amino acid-binding protein	
GIX6-1426-MONOMER	GIX6-1426	Q04JF5	orf	
GIX6-2064-MONOMER	GIX6-2064	Q04HU4	sensor histidine kinase ComD	ComD
GIX6-1425-MONOMER	GIX6-1425	Q04JF6	transporter major facilitator family protein	
GIX6-1554-MONOMER	GIX6-1554	Q04J31	iojap-like protein	
GIX6-865-MONOMER	GIX6-865	Q04KV1	competence protein CoiA	CoiA
GIX6-2063-MONOMER	GIX6-2063	Q04HU5	response regulator	ComE
GIX6-1424-MONOMER	GIX6-1424	Q04JF7	tRNA pseudouridine synthase A	TruA
GIX6-573-MONOMER	GIX6-573	Q04LM6	bifunctional methionine sulfoxide reductase A/B	
GIX6-108-MONOMER	GIX6-108	Q04MW9	amino acid ABC transporter ATP-binding protein	
GIX6-171-MONOMER	GIX6-171	Q04MQ8	DNA-3-methyladenine glycosylase I	Tag
GIX6-1553-MONOMER	GIX6-1553	Q04J32	orf	
GIX6-513-MONOMER	GIX6-513	Q04LT3	serine O-acetyltransferase	CysE
GIX6-1423-MONOMER	GIX6-1423	Q04JF8	phosphomethylpyrimidine kinase	
GIX6-2060-MONOMER	GIX6-2060	Q04HU6	transcriptional regulator, TetR family protein	
GIX6-1552-MONOMER	GIX6-1552	Q04J33	orf	
GIX6-1422-MONOMER	GIX6-1422	Q04JF9	orf	
GIX6-864-MONOMER	GIX6-864	Q04KV2	tellurite resistance protein TehB	TehB
GIX6-2058-MONOMER	GIX6-2058	Q04HU7	ABC transporter permease	
GIX6-1419-MONOMER	GIX6-1419	Q04JG0	orf	
GIX6-1551-MONOMER	GIX6-1551	Q04J34	orf	
GIX6-572-MONOMER	GIX6-572	Q04LM7	thioredoxin family protein	
GIX6-107-MONOMER	GIX6-107	Q04MX0	membrnae protein	
GIX6-170-MONOMER	GIX6-170	Q04MQ9	Holliday junction DNA helicase RuvA	RuvA
GIX6-1418-MONOMER	GIX6-1418	Q04JG1	proline dipeptidase PepQ	PepQ
GIX6-2057-MONOMER	GIX6-2057	Q04HU8	ABC transporter ATP-binding protein	
GIX6-1550-MONOMER	GIX6-1550	Q04J35	orf	
GIX6-1417-MONOMER	GIX6-1417	Q04JG2	orf	
GIX6-863-MONOMER	GIX6-863	Q04KV3	SsrA-binding protein	SmpB
GIX6-1549-MONOMER	GIX6-1549	Q04J36	orf	
GIX6-512-MONOMER	GIX6-512	Q04LT4	polynucleotide phosphorylase/polyadenylase	Pnp
GIX6-106-MONOMER	GIX6-106	Q04MX1	bacteriocin	
GIX6-2056-MONOMER	GIX6-2056	Q04HU9	tryptophanyl-tRNA synthetase II	TrpS
GIX6-1416-MONOMER	GIX6-1416	Q04JG3	orf	
GIX6-169-MONOMER	GIX6-169	Q04MR0	riboflavin biosynthesis protein RibD	RibD
GIX6-1548-MONOMER	GIX6-1548	Q04J37	guanylate kinase	Gmk
GIX6-571-MONOMER	GIX6-571	Q04LM8	cytochrome c-type biogenesis protein CcdA	
GIX6-2055-MONOMER	GIX6-2055	Q04HV0	inosine 5'-monophosphate dehydrogenase	GuaB
GIX6-1415-MONOMER	GIX6-1415	Q04JG4	pyridine nucleotide-disulfide oxidoreductase	
GIX6-862-MONOMER	GIX6-862	Q04KV4	ribonuclease R	Rnr
GIX6-1547-MONOMER	GIX6-1547	Q04J38	DNA-directed RNA polymerase subunit omega	
GIX6-105-MONOMER	GIX6-105	Q04MX2	orf	
GIX6-1414-MONOMER	GIX6-1414	Q04JG5	oxalate/formate antiporter	
GIX6-2054-MONOMER	GIX6-2054	Q04HV1	recombination protein F	RecF
GIX6-1546-MONOMER	GIX6-1546	Q04J39	primosome assembly protein PriA	PriA
GIX6-168-MONOMER	GIX6-168	Q04MR1	riboflavin synthase subunit alpha	RibE
GIX6-511-MONOMER	GIX6-511	Q04LT5	5,10-methylenetetrahydrofolate reductase	MetF
GIX6-1413-MONOMER	GIX6-1413	Q04JG6	ATP-dependent RNA helicase	
GIX6-570-MONOMER	GIX6-570	Q04LM9	ribonuclease BN	
GIX6-861-MONOMER	GIX6-861	Q04KV5	preprotein translocase subunit SecG	SecG
GIX6-2053-MONOMER	GIX6-2053	Q04HV2	orf	
GIX6-1545-MONOMER	GIX6-1545	Q04J40	methionyl-tRNA formyltransferase	Fmt
GIX6-104-MONOMER	GIX6-104	Q04MX3	LysM domain-containing protein	
GIX6-1412-MONOMER	GIX6-1412	Q04JG7	transcriptional repressor CodY	CodY
GIX6-1544-MONOMER	GIX6-1544	Q04J41	ribosomal RNA small subunit methyltransferase B	Sun
GIX6-167-MONOMER	GIX6-167	Q04MR2	3,4-dihydroxy-2-butanone 4-phosphate synthase	RibB
GIX6-2052-MONOMER	GIX6-2052	Q04HV3	orf	
GIX6-1411-MONOMER	GIX6-1411	Q04JG8	isochorismatase family protein	
GIX6-1543-MONOMER	GIX6-1543	Q04J42	phosphatase	
GIX6-569-MONOMER	GIX6-569	Q04LN0	sodium/hydrogen exchanger family protein	
GIX6-103-MONOMER	GIX6-103	Q04MX4	L-serine dehydratase, iron-sulfur-dependent subunit beta	SdhB
GIX6-2051-MONOMER	GIX6-2051	Q04HV4	peptidase, M16 family protein	
GIX6-510-MONOMER	GIX6-510	Q04LT6	5-methyltetrahydropteroyltriglutamate/homocysteine S-methyltransferase	MetE
GIX6-1542-MONOMER	GIX6-1542	Q04J43	serine/threonine protein kinase	
GIX6-1409-MONOMER	GIX6-1409	Q04JG9	sugar ABC transporter ATP-binding protein	
GIX6-166-MONOMER	GIX6-166	Q04MR3	6,7-dimethyl-8-ribityllumazine synthase	RibH
GIX6-1541-MONOMER	GIX6-1541	Q04J44	orf	
GIX6-2050-MONOMER	GIX6-2050	Q04HV5	orf	
GIX6-1408-MONOMER	GIX6-1408	Q04JH0	orf	
GIX6-568-MONOMER	GIX6-568	Q04LN1	orf	
GIX6-102-MONOMER	GIX6-102	Q04MX5	L-serine dehydratase, iron-sulfur-dependent subunit alpha	SdhA
GIX6-1540-MONOMER	GIX6-1540	Q04J45	orf	
GIX6-2049-MONOMER	GIX6-2049	Q04HV6	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	PgsA
GIX6-1407-MONOMER	GIX6-1407	Q04JH1	adenine phosphoribosyltransferase	Apt
GIX6-1538-MONOMER	GIX6-1538	Q04J46	orf	
GIX6-509-MONOMER	GIX6-509	Q04LT7	orf	
GIX6-165-MONOMER	GIX6-165	Q04MR4	DNA mismatch repair protein	MutL
GIX6-2048-MONOMER	GIX6-2048	Q04HV7	cobalt transporter ATP-binding subunit	CbiO
GIX6-101-MONOMER	GIX6-101	Q04MX6	hydrolase	
GIX6-1406-MONOMER	GIX6-1406	Q04JH2	homoserine O-succinyltransferase	MetA
GIX6-1537-MONOMER	GIX6-1537	Q04J47	hydroxymethylglutaryl-CoA synthase	MvaS
GIX6-567-MONOMER	GIX6-567	Q04LN2	orf	
GIX6-2047-MONOMER	GIX6-2047	Q04HV8	cobalt transporter ATP-binding subunit	CbiO
GIX6-1536-MONOMER	GIX6-1536	Q04J48	hydroxymethylglutaryl-CoA reductase, degradative	
GIX6-1405-MONOMER	GIX6-1405	Q04JH3	orf	
GIX6-164-MONOMER	GIX6-164	Q04MR5	orf	
GIX6-99-MONOMER	GIX6-99	Q04MX7	capsular polysaccharide biosynthesis protein	CapD
GIX6-2046-MONOMER	GIX6-2046	Q04HV9	cobalt ABC transporter permease	
GIX6-1535-MONOMER	GIX6-1535	Q04J49	sucrose operon repressor	ScrR
GIX6-507-MONOMER	GIX6-507	Q04LT8	orf	
GIX6-1404-MONOMER	GIX6-1404	Q04JH4	triosephosphate isomerase	TpiA
GIX6-1534-MONOMER	GIX6-1534	Q04J50	sucrose-6-phosphate hydrolase	ScrB
GIX6-2045-MONOMER	GIX6-2045	Q04HW0	rod shape-determining protein MreC	MreC
GIX6-1403-MONOMER	GIX6-1403	Q04JH5	1,4-beta-N-acetylmuramidase	LytC
GIX6-566-MONOMER	GIX6-566	Q04LN3	orf	
GIX6-98-MONOMER	GIX6-98	Q04MX8	glycosyl transferase family protein	
GIX6-1533-MONOMER	GIX6-1533	Q04J51	orf	
GIX6-163-MONOMER	GIX6-163	Q04MR6	orf	
GIX6-2044-MONOMER	GIX6-2044	Q04HW1	rod shpae-determining protein MreD	
GIX6-506-MONOMER	GIX6-506	Q04LT9	phenylalanyl-tRNA synthetase subunit beta	PheT
GIX6-1402-MONOMER	GIX6-1402	Q04JH6	non-heme iron-containing ferritin	
GIX6-1532-MONOMER	GIX6-1532	Q04J52	PTS system IIABC components	
GIX6-2043-MONOMER	GIX6-2043	Q04HW2	orf	
GIX6-97-MONOMER	GIX6-97	Q04MX9	transporter	
GIX6-565-MONOMER	GIX6-565	Q04LN4	orf	
GIX6-1531-MONOMER	GIX6-1531	Q04J53	fructokinase	ScrK
GIX6-1401-MONOMER	GIX6-1401	Q04JH7	dihydrofolate reductase	FolA
GIX6-162-MONOMER	GIX6-162	Q04MR7	orf	
GIX6-1530-MONOMER	GIX6-1530	Q04J54	orf	
GIX6-2042-MONOMER	GIX6-2042	Q04HW3	30S ribosomal protein S2	RpsB
GIX6-505-MONOMER	GIX6-505	Q04LU0	GNAT family acetyltransferase	
GIX6-1400-MONOMER	GIX6-1400	Q04JH8	orf	
GIX6-1528-MONOMER	GIX6-1528	Q04J55	ABC transporter ATP-binding protein	
GIX6-564-MONOMER	GIX6-564	Q04LN5	orf	
GIX6-96-MONOMER	GIX6-96	Q04MY0	orf	
GIX6-1399-MONOMER	GIX6-1399	Q04JH9	ATP-dependent protease ATP-binding subunit ClpX	ClpX
GIX6-1527-MONOMER	GIX6-1527	Q04J56	orf	
GIX6-161-MONOMER	GIX6-161	Q04MR8	orf	
GIX6-2041-MONOMER	GIX6-2041	Q04HW4	elongation factor Ts	Tsf
GIX6-1526-MONOMER	GIX6-1526	Q04J57	orf	
GIX6-562-MONOMER	GIX6-562	Q04LN6	beta-galactosidase	BgaA
GIX6-1398-MONOMER	GIX6-1398	Q04JI0	ribosome biogenesis GTP-binding protein YsxC	EngB
GIX6-95-MONOMER	GIX6-95	Q04MY1	orf	
GIX6-1525-MONOMER	GIX6-1525	Q04J58	ABC transporter ATP-binding protein	
GIX6-504-MONOMER	GIX6-504	Q04LU1	phenylalanyl-tRNA synthetase subunit alpha	PheS
GIX6-2038-MONOMER	GIX6-2038	Q04HW5	orf	
GIX6-160-MONOMER	GIX6-160	Q04MR9	flavoprotein NrdI	
GIX6-1397-MONOMER	GIX6-1397	Q04JI1	endoribonuclease L-PSP	
GIX6-1524-MONOMER	GIX6-1524	Q04J59	GntR family transcriptional regulator protein	
GIX6-561-MONOMER	GIX6-561	Q04LN7	PTS system transporter subunit IIC	
GIX6-2037-MONOMER	GIX6-2037	Q04HW6	cysteine synthase A	CysK
GIX6-1396-MONOMER	GIX6-1396	Q04JI2	orf	
GIX6-159-MONOMER	GIX6-159	Q04MS0	orf	
GIX6-94-MONOMER	GIX6-94	Q04MY2	orf	
GIX6-1523-MONOMER	GIX6-1523	Q04J60	transcriptional regulator NrdR	NrdR
GIX6-1395-MONOMER	GIX6-1395	Q04JI3	orf	
GIX6-2036-MONOMER	GIX6-2036	Q04HW7	orf	
GIX6-560-MONOMER	GIX6-560	Q04LN8	PTS system transporter subunit IIB	
GIX6-1394-MONOMER	GIX6-1394	Q04JI4	orf	
GIX6-503-MONOMER	GIX6-503	Q04LU2	6-phospho-beta-glucosidase	
GIX6-1522-MONOMER	GIX6-1522	Q04J61	orf	
GIX6-158-MONOMER	GIX6-158	Q04MS1	DNA-binding response regulator	
GIX6-2035-MONOMER	GIX6-2035	Q04HW8	helicase	
GIX6-1393-MONOMER	GIX6-1393	Q04JI5	pyridine nucleotide-disulfide oxidoreductase family protein	
GIX6-93-MONOMER	GIX6-93	Q04MY3	orf	
GIX6-559-MONOMER	GIX6-559	Q04LN9	PTS system transporter subunit IIA	
GIX6-1521-MONOMER	GIX6-1521	Q04J62	primosomal protein DnaI	DnaI
GIX6-2034-MONOMER	GIX6-2034	Q04HW9	competence protein ComF	
GIX6-157-MONOMER	GIX6-157	Q04MS2	sensor histidine kinase	
GIX6-1392-MONOMER	GIX6-1392	Q04JI6	orf	
GIX6-1520-MONOMER	GIX6-1520	Q04J63	nitroreductase family protein	
GIX6-502-MONOMER	GIX6-502	Q04LU3	PTS system beta-glucosides-specific transporter subunit IIABC	
GIX6-92-MONOMER	GIX6-92	Q04MY4	orf	
GIX6-558-MONOMER	GIX6-558	Q04LP0	cell wall-associated serine protease PrtA	PrtA
GIX6-1391-MONOMER	GIX6-1391	Q04JI7	orf	
GIX6-2033-MONOMER	GIX6-2033	Q04HX0	ribosomal subunit interface protein	YfiA
GIX6-156-MONOMER	GIX6-156	Q04MS3	orf	
GIX6-1519-MONOMER	GIX6-1519	Q04J64	GTP-binding protein EngA	EngA
GIX6-1390-MONOMER	GIX6-1390	Q04JI8	phosphoglucosamine mutase	GlmM
GIX6-556-MONOMER	GIX6-556	Q04LP1	orf	
GIX6-1518-MONOMER	GIX6-1518	Q04J65	transcriptional activator, Rgg/GadR/MutR family protein	
GIX6-1389-MONOMER	GIX6-1389	Q04JI9	orf	
GIX6-91-MONOMER	GIX6-91	Q04MY5	orf	
GIX6-2032-MONOMER	GIX6-2032	Q04HX1	DHH subfamily 1 protein	
GIX6-155-MONOMER	GIX6-155	Q04MS4	orf	
GIX6-501-MONOMER	GIX6-501	Q04LU4	transcription antiterminator Lict	LicT
GIX6-1517-MONOMER	GIX6-1517	Q04J66	orf	
GIX6-1388-MONOMER	GIX6-1388	Q04JJ0	DegV family protein	
GIX6-555-MONOMER	GIX6-555	Q04LP2	orf	
GIX6-1516-MONOMER	GIX6-1516	Q04J67	orf	
GIX6-1387-MONOMER	GIX6-1387	Q04JJ1	dihydrodipicolinate reductase	DapB
GIX6-90-MONOMER	GIX6-90	Q04MY6	ABC transporter substrate-binding protein	
GIX6-2031-MONOMER	GIX6-2031	Q04HX2	50S ribosomal protein L9	RplI
GIX6-154-MONOMER	GIX6-154	Q04MS5	ABC transporter permease	
GIX6-1515-MONOMER	GIX6-1515	Q04J68	orf	
GIX6-1386-MONOMER	GIX6-1386	Q04JJ2	tRNA CCA-pyrophosphorylase	
GIX6-554-MONOMER	GIX6-554	Q04LP3	ABC transporter ATP-binding protein	
GIX6-499-MONOMER	GIX6-499	Q04LU5	orf	
GIX6-1385-MONOMER	GIX6-1385	Q04JJ3	ABC transporter ATP-binding protein	
GIX6-153-MONOMER	GIX6-153	Q04MS6	ABC transporter ATP-binding protein	
GIX6-2030-MONOMER	GIX6-2030	Q04HX3	replicative DNA helicase	DnaB
GIX6-1514-MONOMER	GIX6-1514	Q04J69	ABC transporter ATP-binding protein	
GIX6-553-MONOMER	GIX6-553	Q04LP4	orf	
GIX6-89-MONOMER	GIX6-89	Q04MY7	ABC transporter permease	
GIX6-1512-MONOMER	GIX6-1512	Q04J70	preprotein translocase subunit SecA	SecA
GIX6-1384-MONOMER	GIX6-1384	Q04JJ4	cation efflux family protein	
GIX6-2029-MONOMER	GIX6-2029	Q04HX4	orf	
GIX6-152-MONOMER	GIX6-152	Q04MS7	orf	
GIX6-552-MONOMER	GIX6-552	Q04LP5	orf	
GIX6-1511-MONOMER	GIX6-1511	Q04J71	phospho-2-dehydro-3-deoxyheptonate aldolase	
GIX6-1383-MONOMER	GIX6-1383	Q04JJ5	cation-transporting ATPase, E1-E2 family protein	
GIX6-88-MONOMER	GIX6-88	Q04MY8	ABC transporter permease	
GIX6-496-MONOMER	GIX6-496	Q04LU6	cell filamentation protein Fic-like protein	
GIX6-1510-MONOMER	GIX6-1510	Q04J72	phospho-2-dehydro-3-deoxyheptonate aldolase	
GIX6-1382-MONOMER	GIX6-1382	Q04JJ6	glutathione S-transferase	
GIX6-2028-MONOMER	GIX6-2028	Q04HX5	choline binding protein D	CbpD
GIX6-151-MONOMER	GIX6-151	Q04MS8	lipoprotein	
GIX6-551-MONOMER	GIX6-551	Q04LP6	50S ribosomal protein L1	RplA
GIX6-1509-MONOMER	GIX6-1509	Q04J73	4'-phosphopantetheinyl transferase	AcpS
GIX6-1381-MONOMER	GIX6-1381	Q04JJ7	peptide deformylase	
GIX6-87-MONOMER	GIX6-87	Q04MY9	orf	
GIX6-1508-MONOMER	GIX6-1508	Q04J74	alanine racemase	Alr
GIX6-1380-MONOMER	GIX6-1380	Q04JJ8	orf	
GIX6-150-MONOMER	GIX6-150	Q04MS9	ABC transporter substrate-binding protein	
GIX6-2027-MONOMER	GIX6-2027	Q04HX6	orf	
GIX6-550-MONOMER	GIX6-550	Q04LP7	50S ribosomal protein L11	RplK
GIX6-1507-MONOMER	GIX6-1507	Q04J75	ATP-dependent DNA helicase RecG	RecG
GIX6-1379-MONOMER	GIX6-1379	Q04JJ9	orf	
GIX6-495-MONOMER	GIX6-495	Q04LU7	orf	
GIX6-149-MONOMER	GIX6-149	Q04MT0	orf	
GIX6-1506-MONOMER	GIX6-1506	Q04J76	acetyl xylan esterase	
GIX6-2026-MONOMER	GIX6-2026	Q04HX7	ABC transporter permease	
GIX6-1378-MONOMER	GIX6-1378	Q04JK0	orf	
GIX6-86-MONOMER	GIX6-86	Q04MZ0	orf	
GIX6-549-MONOMER	GIX6-549	Q04LP8	orf	
GIX6-1505-MONOMER	GIX6-1505	Q04J77	orf	
GIX6-1377-MONOMER	GIX6-1377	Q04JK1	orf	
GIX6-2025-MONOMER	GIX6-2025	Q04HX8	ABC transporter substrate-binding protein	
GIX6-1504-MONOMER	GIX6-1504	Q04J78	sialidase A	NanA
GIX6-1376-MONOMER	GIX6-1376	Q04JK2	G5 domain-containing protein	
GIX6-148-MONOMER	GIX6-148	Q04MT1	transporter major facilitator family protein	
GIX6-494-MONOMER	GIX6-494	Q04LU8	valyl-tRNA synthetase	ValS
GIX6-548-MONOMER	GIX6-548	Q04LP9	HIT family protein	
GIX6-1503-MONOMER	GIX6-1503	Q04J79	orf	
GIX6-1375-MONOMER	GIX6-1375	Q04JK3	orf	
GIX6-85-MONOMER	GIX6-85	Q04MZ1	orf	
GIX6-2024-MONOMER	GIX6-2024	Q04HX9	ABC transporter ATP-binding protein	
GIX6-1502-MONOMER	GIX6-1502	Q04J80	ABC transporter substrate-binding protein	
GIX6-1374-MONOMER	GIX6-1374	Q04JK4	orf	
GIX6-147-MONOMER	GIX6-147	Q04MT2	CAAX amino terminal protease family protein	
GIX6-1501-MONOMER	GIX6-1501	Q04J81	ABC transporter permease	
GIX6-1373-MONOMER	GIX6-1373	Q04JK5	aspartate aminotransferase	AspC
GIX6-547-MONOMER	GIX6-547	Q04LQ0	orf	
GIX6-2023-MONOMER	GIX6-2023	Q04HY0	CtsR family transcriptional regulator	CtsR
GIX6-493-MONOMER	GIX6-493	Q04LU9	orf	
GIX6-84-MONOMER	GIX6-84	Q04MZ2	orf	
GIX6-1500-MONOMER	GIX6-1500	Q04J82	ABC transporter permease	
GIX6-1372-MONOMER	GIX6-1372	Q04JK6	glyoxalase family protein	
GIX6-546-MONOMER	GIX6-546	Q04LQ1	branched-chain amino acid transport system II carrier protein	BrnQ
GIX6-146-MONOMER	GIX6-146	Q04MT3	CAAX amino terminal protease family protein	
GIX6-2022-MONOMER	GIX6-2022	Q04HY1	ATP-dependent Clp protease, ATP-binding subunit	
GIX6-1499-MONOMER	GIX6-1499	Q04J83	sialidase B	NanB
GIX6-1371-MONOMER	GIX6-1371	Q04JK7	asparaginyl-tRNA synthetase	AsnC
GIX6-1498-MONOMER	GIX6-1498	Q04J84	oxidoreductase	
GIX6-545-MONOMER	GIX6-545	Q04LQ2	orf	
GIX6-1370-MONOMER	GIX6-1370	Q04JK8	30S ribosomal protein S6	RpsF
GIX6-83-MONOMER	GIX6-83	Q04MZ3	30S ribosomal protein S4	RpsD
GIX6-145-MONOMER	GIX6-145	Q04MT4	orf	
GIX6-2021-MONOMER	GIX6-2021	Q04HY2	orf	
GIX6-492-MONOMER	GIX6-492	Q04LV0	GNAT family acetyltransferase	
GIX6-1497-MONOMER	GIX6-1497	Q04J85	N-acetylmannosamine-6-phosphate 2-epimerase	
GIX6-1369-MONOMER	GIX6-1369	Q04JK9	single-stranded DNA-binding protein	Ssb
GIX6-2020-MONOMER	GIX6-2020	Q04HY3	DNA-binding response regulator	
GIX6-544-MONOMER	GIX6-544	Q04LQ3	orf	
GIX6-144-MONOMER	GIX6-144	Q04MT5	transcriptional regulator	
GIX6-82-MONOMER	GIX6-82	Q04MZ4	sensor histidine kinase	
GIX6-1368-MONOMER	GIX6-1368	Q04JL0	30S ribosomal protein S18	RpsR
GIX6-2019-MONOMER	GIX6-2019	Q04HY4	sensor histidine kinase	
GIX6-1496-MONOMER	GIX6-1496	Q04J86	PTS system transporter subunit IIBC	
GIX6-491-MONOMER	GIX6-491	Q04LV1	orf	
GIX6-1367-MONOMER	GIX6-1367	Q04JL1	Cof family protein/peptidyl-prolyl cis-trans isomerase	
GIX6-543-MONOMER	GIX6-543	Q04LQ4	orf	
GIX6-1495-MONOMER	GIX6-1495	Q04J87	sugar ABC transporter sugar-binding protein	
GIX6-2018-MONOMER	GIX6-2018	Q04HY5	orf	
GIX6-1366-MONOMER	GIX6-1366	Q04JL2	orf	
GIX6-81-MONOMER	GIX6-81	Q04MZ5	DNA-binding response regulator	
GIX6-143-MONOMER	GIX6-143	Q04MT6	UDP-glucose 6-dehydrogenase	
GIX6-1494-MONOMER	GIX6-1494	Q04J88	sugar ABC transporter permease	
GIX6-1365-MONOMER	GIX6-1365	Q04JL3	orf	
GIX6-2017-MONOMER	GIX6-2017	Q04HY6	choline binding protein A	CbpA
GIX6-542-MONOMER	GIX6-542	Q04LQ5	dipeptidase PepV	PepV
GIX6-1493-MONOMER	GIX6-1493	Q04J89	sugar ABC transporter permease	
GIX6-1364-MONOMER	GIX6-1364	Q04JL4	orf	
GIX6-490-MONOMER	GIX6-490	Q04LV2	orf	
GIX6-80-MONOMER	GIX6-80	Q04MZ6	cell wall surface anchor family protein	
GIX6-2016-MONOMER	GIX6-2016	Q04HY7	TIM-barrel protein, nifR3 family protein	
GIX6-1492-MONOMER	GIX6-1492	Q04J90	orf	
GIX6-142-MONOMER	GIX6-142	Q04MT7	orf	
GIX6-1363-MONOMER	GIX6-1363	Q04JL5	manganese-dependent inorganic pyrophosphatase	PpaC
GIX6-2015-MONOMER	GIX6-2015	Q04HY8	Hsp33-like chaperonin	HslO
GIX6-1491-MONOMER	GIX6-1491	Q04J91	orf	
GIX6-1362-MONOMER	GIX6-1362	Q04JL6	orf	
GIX6-541-MONOMER	GIX6-541	Q04LQ6	nitroreductase family protein	
GIX6-141-MONOMER	GIX6-141	Q04MT8	orf	
GIX6-1360-MONOMER	GIX6-1360	Q04JL7	orf	
GIX6-79-MONOMER	GIX6-79	Q04MZ7	orf	
GIX6-1490-MONOMER	GIX6-1490	Q04J92	orf	
GIX6-489-MONOMER	GIX6-489	Q04LV3	orf	
GIX6-2014-MONOMER	GIX6-2014	Q04HY9	orf	
GIX6-1359-MONOMER	GIX6-1359	Q04JL8	UDP-N-acetylmuramoylalanyl-D-glutamate--L-lysine ligase	MurE
GIX6-1489-MONOMER	GIX6-1489	Q04J93	N-acetylneuraminate lyase	
GIX6-540-MONOMER	GIX6-540	Q04LQ7	amino acid ABC transporter amino acid-binding protein	
GIX6-1488-MONOMER	GIX6-1488	Q04J94	ROK family protein	
GIX6-140-MONOMER	GIX6-140	Q04MT9	ABC transporter ATP-binding protein	
GIX6-1358-MONOMER	GIX6-1358	Q04HR7	polysaccharide biosynthesis protein	
GIX6-1487-MONOMER	GIX6-1487	Q04J95	phosphosugar-binding transcriptional regulator	
GIX6-2013-MONOMER	GIX6-2013	Q04HZ0	glycerol kinase	GlpK
GIX6-78-MONOMER	GIX6-78	Q04MZ8	glycosyl transferase family protein	
GIX6-1357-MONOMER	GIX6-1357	Q04HR8	oligopeptide ABC transporter oligopeptide-binding protein AliB	AliB
GIX6-488-MONOMER	GIX6-488	Q04LV4	orf	
GIX6-1486-MONOMER	GIX6-1486	Q04J96	penicillin-binding protein 2B	PenA
GIX6-1355-MONOMER	GIX6-1355	Q04HR9	orf	
GIX6-2012-MONOMER	GIX6-2012	Q04HZ1	alpha-glycerophosphate oxidase	GlpO
GIX6-539-MONOMER	GIX6-539	Q04LQ8	Ser/Thr protein phosphatase family protein	
GIX6-139-MONOMER	GIX6-139	Q04MU0	glycosyl transferase family protein	
GIX6-1485-MONOMER	GIX6-1485	Q04J97	recombination protein RecR	RecR
GIX6-77-MONOMER	GIX6-77	Q04MZ9	potassium uptake protein, Trk family protein	
GIX6-1354-MONOMER	GIX6-1354	Q04HS0	orf	
GIX6-487-MONOMER	GIX6-487	Q04LV5	orf	
GIX6-1484-MONOMER	GIX6-1484	Q04J98	D-alanyl-alanine synthetase A	Ddl
GIX6-1353-MONOMER	GIX6-1353	Q04HS1	cystathionine gamma-synthase	
GIX6-2011-MONOMER	GIX6-2011	Q04HZ2	glycerol uptake facilitator protein	GlpF
GIX6-1483-MONOMER	GIX6-1483	Q04J99	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6- diaminopimelate--D-alanyl-D-alanine ligase	MurF
GIX6-1352-MONOMER	GIX6-1352	Q04HS2	class II aminotransferase	
GIX6-76-MONOMER	GIX6-76	Q04N00	potassium uptake protein, Trk family protein	
GIX6-538-MONOMER	GIX6-538	Q04LQ9	excinuclease ABC subunit C	UvrC
GIX6-138-MONOMER	GIX6-138	Q04MU1	glycoside hydrolase family protein	
GIX6-486-MONOMER	GIX6-486	Q04LV6	orf	
GIX6-1351-MONOMER	GIX6-1351	Q04HS3	Snf2 family protein	
GIX6-2010-MONOMER	GIX6-2010	Q04HZ3	orf	
GIX6-1482-MONOMER	GIX6-1482	Q04JA0	MutT/nudix family protein	
GIX6-1350-MONOMER	GIX6-1350	Q04HS4	orf	
GIX6-485-MONOMER	GIX6-485	Q04LV7	orf	
GIX6-2009-MONOMER	GIX6-2009	Q04HZ4	orf	
GIX6-1481-MONOMER	GIX6-1481	Q04JA1	orf	
GIX6-1349-MONOMER	GIX6-1349	Q04HS5	UDP-N-acetylmuramate--L-alanine ligase	MurC
GIX6-75-MONOMER	GIX6-75	Q04N01	orf	
GIX6-537-MONOMER	GIX6-537	Q04LR0	orf	
